9.143690993407908030e-01,-1.332543881238478778e-01,3.823250164669453333e-01
9.478993333721410508e-01,-1.821240198472561522e-01,2.613765390912636266e-01
9.596731685380999188e-01,-2.153015969926539153e-01,1.807557244472669522e-01
9.625903579764768514e-01,-2.424136111331388344e-01,1.210596706922231619e-01
9.607888793449894660e-01,-2.592304804750409919e-01,9.840877663947876497e-02
9.568050293179556354e-01,-2.393599967544801366e-01,1.650179621300704169e-01
9.532777613398780714e-01,-2.301872384564030982e-01,1.956408571506620120e-01
8.891970680193220788e-01,-1.082494404836431418e-01,4.445341751325978530e-01
9.351078451432563998e-01,-1.667508125806688724e-01,3.126779244769644084e-01
9.323534994441301516e-01,-1.688412586208017652e-01,3.197023325870920196e-01
9.580051023298750135e-01,-2.401814847121902796e-01,1.566495397738970341e-01
9.502323734876833017e-01,-1.993803726286737799e-01,2.393865146294067436e-01
8.971295527715656970e-01,-1.263322180633791869e-01,4.233187170715196901e-01
8.544701101874353499e-01,-6.060841568798239209e-02,5.159529540026538408e-01
9.446342060868251345e-01,-1.686999021331148929e-01,2.814365998071169384e-01
9.198325805954266077e-01,-8.418728237942990633e-02,3.831716653938860295e-01
2.590875194080473065e-01,3.938436620672184918e-01,8.819074935255212244e-01
7.258956570716820211e-01,9.751802508317168258e-03,6.877357031536970311e-01
7.935480147960036756e-01,-8.257385145323574427e-02,6.028790154496178610e-01
7.239369078265875945e-01,-4.553351835730674868e-02,6.883618613726967261e-01
9.194467130619834450e-01,-1.769492494699413665e-01,3.511505445696176952e-01
9.519695146824261878e-01,-2.335495072538087413e-01,1.980117945396416002e-01
8.927058290025426945e-01,-1.603183491091045854e-01,4.211583191672866322e-01
-6.283016733236802542e-01,3.684316629204595350e-01,6.851971373672895993e-01
-8.087179026693813721e-01,3.448709452102149964e-01,4.764865003878387406e-01
5.618343862234999042e-01,6.741439183110012334e-02,8.244982851594695461e-01
8.180948613335313757e-01,-8.912756394167471730e-02,5.681347333207967809e-01
4.434481041985561811e-01,1.399447223303343091e-01,8.853074344963969278e-01
-1.927135111891813690e-01,3.237354885012607153e-01,9.263135733054910226e-01
5.243180826454573173e-01,8.275054823976171758e-02,8.474921208937640227e-01
2.266540716469285788e-01,2.550854216469957136e-01,9.399783824477260241e-01
4.816448337614702702e-01,1.936248799945387011e-01,8.547091083859971183e-01
-5.236706749759761914e-01,4.509846913325757378e-01,7.227598718480895412e-01
-6.489285017372494746e-01,4.131150228059249918e-01,6.389270518338605598e-01
-5.672127984310723070e-01,4.437416028291059078e-01,6.938033087371722196e-01
-2.871740048048673777e-01,4.329656430423676761e-01,8.544424163799707594e-01
-2.296580472553162722e-01,4.015044503946928467e-01,8.865953742514848246e-01
-3.914503389891417218e-01,3.908025754987524136e-01,8.330906187737490143e-01
4.281154108527993052e-01,2.433441562966780214e-01,8.703452283930767086e-01
5.062999956069043073e-01,1.695087404097571082e-01,8.455336193038961445e-01
-1.210864206400774773e-01,3.712611180685008727e-01,9.205994030777452375e-01
-6.697873484594683013e-01,3.860104449666774684e-01,6.343349621613666445e-01
-7.989151360177542127e-01,3.650534985973332147e-01,4.779859292945557447e-01
-6.605761486668061400e-01,4.243474368858041190e-01,6.193289954628138361e-01
-4.769206768710379518e-01,4.372704458320112453e-01,7.624573595780587132e-01
2.019683327955180963e-01,3.132953761677570448e-01,9.279303852227829275e-01
1.277897288629782913e-01,3.070546100490200159e-01,9.430733013105453422e-01
-1.525815085719953723e-01,3.582870988362289455e-01,9.210587592816280589e-01
-2.872551329674792320e-01,3.717881205241083675e-01,8.827559583605124605e-01
-5.747432265754089942e-01,3.693687939711193247e-01,7.302307289795526568e-01
-7.965501856560706084e-01,3.449749039855871113e-01,4.964877816738440530e-01
-6.207356749687479303e-01,3.528205742454098015e-01,7.001463162869830947e-01
-4.653786292315156281e-01,4.323437009910116036e-01,7.723351964451640184e-01
-6.113029289567746272e-01,4.142224099422949224e-01,6.743356168485140634e-01
-7.775374864945709952e-01,3.736299043453964464e-01,5.058024828671313644e-01
-6.755068999346222069e-01,4.147361445287214843e-01,6.096592151047729446e-01
-7.193313061637277572e-01,3.812818381734934259e-01,5.806777349372257424e-01
-5.916166448511910314e-01,3.997199347759218258e-01,7.001526399848482241e-01
4.213624414470302781e-01,1.668759370200064429e-01,8.914068176660379095e-01
-2.380194003813335124e-01,3.741105408793835574e-01,8.963191776622017048e-01
-8.809867256689076775e-01,3.358729887502802103e-01,3.332442416953835806e-01
-8.716579114187337218e-01,3.365477429318149971e-01,3.562977717985782999e-01
-7.566585802082624879e-01,4.008752035903723199e-01,5.164947861727101630e-01
-8.298569101580648422e-01,3.656787082615062801e-01,4.214458339895008065e-01
-8.283051892516930526e-01,3.777242672831008785e-01,4.138053786070951534e-01
-7.965406660679045237e-01,3.945281814092103101e-01,4.581162312929334401e-01
-7.576282543132982772e-01,3.915507965075615271e-01,5.221947931763377682e-01
-7.033093653802446887e-01,4.215264054449890940e-01,5.724259131809671386e-01
-6.454635995876835119e-01,4.237707999552661753e-01,6.354487002997049050e-01
-2.917098879060122663e-01,4.431792808918701976e-01,8.476422985469912463e-01
-7.837967561369998393e-01,4.062915438449891115e-01,4.696699122460068487e-01
-8.199694376917748828e-01,3.943486699689445207e-01,4.148966711666399743e-01
-8.303040044041590795e-01,3.999391712584812741e-01,3.881287409655426179e-01
-8.219494696774531928e-01,4.066143273837319883e-01,3.988281059093361502e-01
-7.960566057172006049e-01,4.157030865424750088e-01,4.398690990886597318e-01
-7.566794897207876902e-01,4.369444445955186218e-01,4.863288004765932704e-01
-7.261661821067924016e-01,4.227162517212467163e-01,5.422118096234942453e-01
-8.007310501340831888e-01,3.880995737642169985e-01,4.562987028199855799e-01
-8.810819235138126482e-01,3.307018606139844885e-01,3.381285605263901761e-01
-8.576902688297681765e-01,3.510619825425239093e-01,3.756632630002997297e-01
-8.266304007876533744e-01,3.872006582772778427e-01,4.083599279107663071e-01
-8.135152641508164306e-01,3.986283685202532401e-01,4.234245373198256557e-01
-8.170381258751909792e-01,3.957656961584076760e-01,4.193068263343759927e-01
-8.634814471205379816e-01,3.518192606461912897e-01,3.614180381732335912e-01
-8.230305595760046833e-01,3.806065431230756246e-01,4.216151768329869931e-01
-8.626606448088226520e-01,3.358344472226542643e-01,3.781954996515434764e-01
-8.638789069579662083e-01,3.504993256164257720e-01,3.617505450659893040e-01
-8.725280450187535841e-01,3.466220838592052322e-01,3.443079168954059632e-01
-8.159828835950088122e-01,3.652483200011822362e-01,4.480687429583640746e-01
-8.474149270314982330e-01,3.432099249268256713e-01,4.050862733738619936e-01
-8.488985464145811788e-01,3.555490723350303583e-01,3.910960432641967244e-01
-8.352280151807581765e-01,3.730047960524452977e-01,4.040564128671697564e-01
-7.711263333224408489e-01,4.101352188213209793e-01,4.869838604502976787e-01
-8.646826254400580281e-01,3.464079587897071488e-01,3.637656984230881463e-01
-8.696181185358533572e-01,3.472688753680887586e-01,3.509539230650447483e-01
-8.231506854915984217e-01,3.854660710421176084e-01,4.169398722238793487e-01
-8.534571634185461608e-01,3.527131260773961885e-01,3.836721528887387933e-01
-8.784449810676873138e-01,3.400399817363609634e-01,3.357189688678995365e-01
-8.844142748699289625e-01,3.373377501904635811e-01,3.225129961764861553e-01
-8.765035239704169756e-01,3.376869695218181477e-01,3.430875734890602713e-01
-8.171267746697374879e-01,3.894102912508591308e-01,4.250452436926603350e-01
-8.473819501774700891e-01,3.523534208262117384e-01,3.972290237954600456e-01
-8.545202581210221693e-01,3.532378824682205765e-01,3.808124562696829640e-01
-8.416736783355431850e-01,3.678740544318409023e-01,3.952898927028057896e-01
-8.640119027182064926e-01,3.387510585780323380e-01,3.724663102530578196e-01
-8.504484006344400493e-01,3.591282252452767110e-01,3.844013991786460194e-01
-8.734012873922661901e-01,3.577710466035147752e-01,3.304089426661414031e-01
-8.915608062640998366e-01,3.295716243189972805e-01,3.106475063113271484e-01
-8.207899366171949040e-01,3.942758753651592341e-01,4.133405545708992990e-01
-8.368551402959912844e-01,3.609426571195364364e-01,4.115748685618031977e-01
-8.888044729008458544e-01,3.238854933812198578e-01,3.242295423440829660e-01
-8.966622504612761224e-01,3.223351848701976885e-01,3.034746071624695452e-01
-8.749061498547051619e-01,3.518382483766622215e-01,3.327898374735298037e-01
-8.667427747907097135e-01,3.596852649844268224e-01,3.455191347829869031e-01
-8.685497193934165194e-01,3.467971525787368337e-01,3.540524253622583384e-01
-8.614301178858377872e-01,3.511941975575042507e-01,3.668797999360721707e-01
-8.691010277480104573e-01,3.456804443221013767e-01,3.537915120245629375e-01
9.588219692086701329e-01,-2.562591061775373880e-01,1.224406054538180189e-01
9.597893098147205482e-01,-2.626828255887689312e-01,9.900613064897970106e-02
9.585494636171237870e-01,-2.727678025484812641e-01,8.234471259405122534e-02
9.607971062813442931e-01,-2.587916717496447361e-01,9.947759141846640452e-02
9.572164872781606659e-01,-2.526467402231120651e-01,1.410894083108094055e-01
9.578150118718347095e-01,-2.599065074055235125e-01,1.226336431866056897e-01
9.569341551983798766e-01,-2.664811925864100095e-01,1.151728987760906736e-01
9.577611335167456330e-01,-2.672802105448686127e-01,1.060891143134361225e-01
9.577218949826219463e-01,-2.649535215008804179e-01,1.121088904377263995e-01
9.543096506847270621e-01,-2.003754963845810477e-01,2.216816434859393559e-01
9.627208919014874633e-01,-2.353803286387393112e-01,1.332838519338467309e-01
9.572895326368127122e-01,-2.785449611947320436e-01,7.752067657740044360e-02
9.594445982400547912e-01,-2.624297936272402265e-01,1.029401103785301530e-01
9.586961194406729003e-01,-2.698869691706778373e-01,8.979295318264500503e-02
9.578711486827512500e-01,-2.762906615286074286e-01,7.839855147431772087e-02
9.591775130345411293e-01,-2.542789306029172858e-01,1.237769119840590876e-01
9.596174273560081902e-01,-2.702158779722547144e-01,7.821619018029582482e-02
9.640700222123416152e-01,-2.483456293997042819e-01,9.430504031895739492e-02
9.614486868820351084e-01,-2.455420376654763037e-01,1.237963255993340672e-01
9.592098191787900019e-01,-2.425828047295001400e-01,1.451554533614303477e-01
9.561982841340798123e-01,-2.781378609170572780e-01,9.123689902405321406e-02
9.562448095286018024e-01,-2.839195952713352011e-01,7.060826913732665133e-02
9.560514709422566204e-01,-2.822156404197585511e-01,7.949790696372516230e-02
9.559985524418723735e-01,-2.779721304840317986e-01,9.379905331725468809e-02
9.279015791348412812e-01,-1.729753818779768415e-01,3.302698543664498998e-01
-2.421513464505968272e-01,4.454675031358349413e-01,8.619289002360275287e-01
-4.363843921407175586e-01,4.268409507200998654e-01,7.920703662455362837e-01
8.999187169304760925e-01,-1.672501963515501677e-01,4.027079273351513167e-01
9.372453693274263031e-01,-2.171055614282660640e-01,2.728301538892167200e-01
9.551404980246077647e-01,-2.538005462476432550e-01,1.526168790065571823e-01
9.555652441416025988e-01,-2.314779322592533106e-01,1.825185773163379988e-01
9.518732896271345778e-01,-2.123016013888152920e-01,2.210549039088742784e-01
9.231561926653164551e-01,-1.521240019411090327e-01,3.530452265320953575e-01
9.459476991846672567e-01,-2.207513794653829797e-01,2.375958309216828768e-01
9.639110898368656866e-01,-2.285362064090679379e-01,1.365526025004925870e-01
9.592317282761295694e-01,-2.175595331567434509e-01,1.803949583580684579e-01
9.623429055405777754e-01,-2.293062603924080067e-01,1.459957913796417761e-01
9.643145341953593963e-01,-2.391636475033563913e-01,1.135703696061488160e-01
9.316751615143066267e-01,-1.386111525056659133e-01,3.358099787355069421e-01
9.566219977289883714e-01,-2.212405442279769541e-01,1.895441242843150798e-01
8.769699958935003314e-01,-1.368503067886389091e-01,4.606469579129002789e-01
8.999515450032995467e-01,-1.822487473313761652e-01,3.960714717602344392e-01
9.456880896283359483e-01,-2.351277463333440454e-01,2.244748984615227705e-01
9.570447877946001158e-01,-2.735548295311969746e-01,9.608865383252443437e-02
9.464165136316398108e-01,-2.138116290568632394e-01,2.420338199619680997e-01
8.065703320990720293e-01,-7.111613366665951730e-02,5.868447792303330690e-01
9.339863307118241309e-01,-1.766262618448646293e-01,3.106005435767494327e-01
9.532451871681507649e-01,-2.121914922609544063e-01,2.151705922119158121e-01
9.023394400030502194e-01,-1.595490531236657128e-01,4.004093338851173467e-01
-2.824181244990017770e-01,3.695153008366638403e-01,8.852674428680047392e-01
1.246547830903646237e-01,2.458471606673918453e-01,9.612597768784856278e-01
7.989966079910257868e-01,-1.040521458906561308e-01,5.922647814570646263e-01
8.769699958935003314e-01,-1.368503067886389091e-01,4.606469579129002789e-01
7.615256170496860211e-01,-5.904596310469667486e-02,6.454396244561793061e-01
9.308757252608003130e-01,-2.288200653308106181e-01,2.848012672411811552e-01
9.261828728722160120e-01,-2.330056993955577083e-01,2.964685987543292933e-01
-2.982282208223367981e-01,3.002759989140366126e-01,9.060321477637099941e-01
-4.004817168850079434e-01,3.225271318931265951e-01,8.576658111605184320e-01
5.537207784487887530e-01,7.358008054946653387e-02,8.294451586816342648e-01
8.802545717152971960e-01,-1.586621600519689534e-01,4.471892305746665852e-01
7.510388230786918529e-01,-5.789481059523565731e-02,6.577148904614485980e-01
1.963562743755153106e-01,2.568073462826354070e-01,9.463055534068464114e-01
7.133721417418272814e-01,4.246990955106483973e-02,6.994973153410974920e-01
6.831752076746361313e-01,5.759161176343047250e-02,7.279799735385636961e-01
6.430447037497188933e-01,6.522999911423645047e-02,7.630455793692754174e-01
-1.290556157882720989e-01,3.610950221023394580e-01,9.235556469679675473e-01
-5.494686806103074028e-01,4.293625944685630080e-01,7.167509550043114075e-01
-1.979627296756891475e-01,4.290648998099133582e-01,8.813138313963186921e-01
-3.696289321602345690e-01,4.483725373436872053e-01,8.138405988067126673e-01
-1.676459912321693890e-01,4.040602449735956059e-01,8.992386446631734920e-01
2.474990095294986869e-01,3.505948708635204247e-01,9.032316850100579053e-01
-4.409398177522080853e-01,4.967646216116560209e-01,7.475272488917563685e-01
-6.068019391002158480e-01,4.131577337008437434e-01,6.790376232488157804e-01
-6.600975718893572486e-01,4.011347732881481720e-01,6.351079351140567208e-01
-6.007801548898001887e-01,3.650636528366368316e-01,7.111903647183074328e-01
-6.955720502536433258e-01,3.774791764484446421e-01,6.113010667860371283e-01
-6.957762438041534825e-01,4.152142285916141096e-01,5.860823857896210187e-01
-5.295114046840706523e-01,4.331653436403649637e-01,7.293733319627383471e-01
-2.717507151163193677e-02,3.633640367330745469e-01,9.312508213673599267e-01
4.631566034973490509e-01,1.910781522233648277e-01,8.654334754212503755e-01
-5.432987674394589295e-01,4.361548021143273335e-01,7.173530775645816648e-01
-7.797050841028094759e-01,3.868518529017622720e-01,4.923470582127042472e-01
-7.876312192247268973e-01,3.406257436838421304e-01,5.134307794069221664e-01
-6.897525160528766852e-01,3.500515369205862148e-01,6.338023257280314127e-01
2.827814883984809957e-01,1.747169537956803353e-01,9.431376441832325375e-01
-4.369482959208620398e-01,3.933337907943957878e-01,8.089281276548401234e-01
-4.738062309556248519e-01,4.358061742990101406e-01,7.652324051884407119e-01
-7.708569209001351341e-01,3.793251729677735717e-01,5.117538672578172410e-01
-6.712032519289057308e-01,4.122588959845289724e-01,6.160590858689442006e-01
-6.744518222428619314e-01,4.068349867028059341e-01,6.161168988656381407e-01
-7.113448371058653796e-01,3.707112227232288726e-01,5.971278858585307159e-01
4.444889596804142418e-01,1.374124805683373807e-01,8.851821139778409675e-01
7.969375059439178953e-04,2.347458188816339275e-01,9.720564620474484441e-01
-8.094261424882410738e-01,3.370819433198530279e-01,4.808378971590289708e-01
-8.512431851287735052e-01,3.387072213206661631e-01,4.008272171360794944e-01
-7.769798546639495873e-01,3.581237934655771560e-01,5.177351195352818403e-01
-8.150153403592443890e-01,3.581662676780466570e-01,4.554853671378288338e-01
-7.756167563259803721e-01,3.626698184436991657e-01,5.166132500201471300e-01
-7.346056656565415066e-01,4.031818889067105838e-01,5.457095202055084471e-01
-7.515628420258799736e-01,4.140721671573618923e-01,5.135148828141088417e-01
-7.089076618614619241e-01,4.358151218688141593e-01,5.545404462296560366e-01
-6.384882587619526984e-01,4.366101465276924221e-01,6.338014857762613863e-01
-3.979605572821016679e-01,4.641080710831035905e-01,7.913476437086546245e-01
-8.040994854864896846e-01,3.977729097443649109e-01,4.418152665015820380e-01
-8.137265968942130057e-01,4.063474042972480271e-01,4.156089658896353622e-01
-8.063779389850127544e-01,4.032198886385447434e-01,4.326295654767511323e-01
-8.422845796626883264e-01,3.831776718306484364e-01,3.791194517205523917e-01
-8.195847083429501634e-01,4.012919925478980465e-01,4.089567734704230295e-01
-7.298429102852453942e-01,4.299437649917648985e-01,5.314862982721844098e-01
-7.473315954235887348e-01,4.180349469938499096e-01,5.164709765064080527e-01
-8.340619938606931294e-01,3.703468557726508070e-01,4.088811524348321402e-01
-8.678880607091206123e-01,3.412224286372457227e-01,3.610229470178614175e-01
-8.213595013887071694e-01,3.836420958834372286e-01,4.221223895325357800e-01
-8.002288089957720896e-01,4.001168468388172639e-01,4.466994091432967551e-01
-8.319199429944662549e-01,3.835895909516038871e-01,4.009591427585424972e-01
-8.438284858028612945e-01,3.784453327368638154e-01,3.804374017855430834e-01
-8.464834426960649028e-01,3.701451233758867310e-01,3.826987965521547741e-01
-8.476465697985126058e-01,3.595896075526803792e-01,3.901161453322902206e-01
-8.529634041261806576e-01,3.550040680790951808e-01,3.826559066168598866e-01
-8.685940817770857469e-01,3.517112710550152066e-01,3.490608871166848148e-01
-8.775321609423711866e-01,3.452270587275801939e-01,3.327996160366119560e-01
-8.544506267041180880e-01,3.703201236416857056e-01,3.643859664571984514e-01
-8.694189973898813761e-01,3.647457153304061173e-01,3.332734164701468549e-01
-8.493055956667259210e-01,3.805265418631490482e-01,3.658955535489066269e-01
-8.286515575993599336e-01,4.069302866325494872e-01,3.843752566299056816e-01
-8.494778332388950304e-01,3.839145023413614854e-01,3.619351678515598802e-01
-8.613953719229059391e-01,3.555736898466703155e-01,3.627194016297199952e-01
-8.622620269165349738e-01,3.513283391391404664e-01,3.647911663616896227e-01
-8.211012285345599127e-01,3.843011000760135909e-01,4.220253985003772357e-01
-8.606261539971421515e-01,3.491618870932894914e-01,3.706866596703209393e-01
-8.774731783752195424e-01,3.281816803256835668e-01,3.497679315356125307e-01
-8.790252230525266164e-01,3.366380789424766595e-01,3.376232531141402093e-01
-8.567835123924655294e-01,3.649550877631160817e-01,3.643210079150612790e-01
-8.587046008539849229e-01,3.560475071959415816e-01,3.685872774415230868e-01
-8.584990537283501144e-01,3.578224093840365883e-01,3.673452028952202686e-01
-8.552056402940650948e-01,3.617424670858169211e-01,3.711680216773595720e-01
-8.549442765197980965e-01,3.585012724761879044e-01,3.748961478583012208e-01
-8.108064491571633781e-01,3.626899111876654702e-01,4.594006207307906875e-01
-8.053739628060941902e-01,3.633901020970425333e-01,4.683165742656447139e-01
-8.840218447910364041e-01,3.355605847493830507e-01,3.254296727326885241e-01
-8.882540231013419385e-01,3.304576751867022710e-01,3.190650644531311531e-01
-8.632915822979786435e-01,3.542434901484532439e-01,3.594985307631938243e-01
-8.594318501190956194e-01,3.395747534553610891e-01,3.821856640647306458e-01
-8.912362853793641682e-01,3.116140737474915601e-01,3.295368760331465752e-01
-9.003554314536147407e-01,3.070012618074204336e-01,3.083996146246407721e-01
-8.645447661268726991e-01,3.612644199923253918e-01,3.493570755119178028e-01
-8.594676756430270625e-01,3.540411112523365045e-01,3.687413810084017030e-01
-8.894641390051205576e-01,3.291160275699169802e-01,3.170744168495422399e-01
-8.744837682587672800e-01,3.441270295057561879e-01,3.418402062594320667e-01
-8.579508335906593786e-01,3.506253969003009785e-01,3.754759621994453456e-01
9.582213966747742395e-01,-2.646193389362880288e-01,1.085742161637224257e-01
9.573763292633477029e-01,-2.710392635877705847e-01,9.984128284450796698e-02
9.567539504397070127e-01,-2.764078563791674270e-01,9.066738801734719466e-02
9.572812645008598187e-01,-2.647060080606181143e-01,1.163757274187653262e-01
9.558552544208245294e-01,-2.516065834832454384e-01,1.517723945386293960e-01
9.584922574484024960e-01,-2.634336391894577245e-01,1.090656231580959812e-01
9.592405686558468370e-01,-2.602690010620939964e-01,1.100798734144787516e-01
9.584605787391388132e-01,-2.690699838096126117e-01,9.462908018008833744e-02
9.563791193712326555e-01,-2.672239988364380481e-01,1.180267532238730710e-01
9.580163870617579569e-01,-2.334277568849988105e-01,1.664814837655345658e-01
9.598383029953587720e-01,-2.291144864822136917e-01,1.619165963914176720e-01
9.587090973771785762e-01,-2.654415431222633126e-01,1.020669084037867935e-01
9.590950495536157971e-01,-2.493553320772076698e-01,1.340097171342911342e-01
9.588735681781498377e-01,-2.535234611347069178e-01,1.276218433638292571e-01
9.591966152389905798e-01,-2.681367385213745957e-01,8.969137511033929699e-02
9.581717822412557650e-01,-2.621915633271836299e-01,1.147275896925544075e-01
9.583317252142243836e-01,-2.685334748399907379e-01,9.741702796887366511e-02
9.575938938022499070e-01,-2.667117901243724609e-01,1.089897039233432563e-01
9.551976761141530714e-01,-2.446519962402426973e-01,1.665617011253962831e-01
9.395763761409990922e-01,-2.177876760306906301e-01,2.641301981351220629e-01
9.567160036100310627e-01,-2.608613783486922744e-01,1.290187184964707856e-01
9.566149053469201746e-01,-2.800427732742265530e-01,8.039880599227192115e-02
9.567433924821461266e-01,-2.824154365256312804e-01,6.988277437102193013e-02
9.547640685002505290e-01,-2.771186991242395314e-01,1.078461872137244787e-01
9.535594217440084286e-01,-2.601797266561562405e-01,1.517594775964921094e-01
4.533428880333304489e-01,2.015292112721492057e-01,8.682546877924843809e-01
-1.467009766283015326e-01,3.995099633364301295e-01,9.049146991022006814e-01
9.284829450979512622e-01,-1.823562246355678595e-01,3.235206763081722170e-01
9.495175724361585301e-01,-2.089582911566252588e-01,2.339931883449758998e-01
9.477302287682053406e-01,-2.222125179799891992e-01,2.289738201890296754e-01
9.518685361038519144e-01,-2.320557420954149630e-01,2.002409112445705519e-01
9.562789678877107180e-01,-2.436485846096993479e-01,1.617587796482922169e-01
9.415296087359734667e-01,-1.959510136189797080e-01,2.740897592672495997e-01
9.541140204668415725e-01,-1.883821825590629717e-01,2.327629464560095063e-01
9.584631310089007927e-01,-1.628426940737053852e-01,2.341595257157655929e-01
9.497567377455958804e-01,-2.080347271534372655e-01,2.338454434130337878e-01
9.607435715416421385e-01,-2.517653297371703625e-01,1.165590343291471320e-01
9.605582710146136627e-01,-2.403965186258545939e-01,1.397759701021061562e-01
8.849742427313661564e-01,-8.193504776994137151e-02,4.583745604295489384e-01
9.210492613448957311e-01,-1.464695571241912408e-01,3.608530545968333669e-01
7.399205032925603165e-01,-4.562193047594090278e-02,6.711455045419977283e-01
9.326352170475158410e-01,-2.256777450789519690e-01,2.815334923216284979e-01
9.567275865224748044e-01,-2.567431752745458762e-01,1.369498708901334405e-01
9.583258372503815625e-01,-2.526135989359665213e-01,1.334089925416342415e-01
9.524182576668329681e-01,-2.268514063881155729e-01,2.035630169814943435e-01
9.158142092524310662e-01,-1.571488077956393059e-01,3.695789311361695750e-01
7.864661070257245035e-01,-1.344482706558911694e-02,6.174870841766473273e-01
8.877078511875028388e-01,-1.306546509817881063e-01,4.414794821018226956e-01
7.170237213631933670e-01,-4.918429938005366292e-02,6.953113602530673898e-01
2.820558525263748839e-01,1.217285326894910757e-01,9.516441879110507651e-01
6.902373135766667334e-01,-5.155042464720700768e-02,7.217444178275013167e-01
9.042473937390043126e-01,-1.816775370602494166e-01,3.864323012429726756e-01
9.005365653072388010e-01,-1.398864459185142350e-01,4.116620905462730629e-01
4.254501468591042612e-01,1.219343019120089772e-01,8.967297243622504022e-01
9.434855888087231301e-01,-2.120732016024702016e-01,2.546760704745049675e-01
9.490437818492607480e-01,-2.489207512236486231e-01,1.932727599624611270e-01
-4.099306851276250385e-01,3.343281451971559792e-01,8.486350951497499961e-01
1.622329523309605226e-01,1.848058421382301197e-01,9.692921488847209277e-01
6.918769824067629859e-01,1.273874592127893779e-02,7.219030167329023584e-01
9.210952987852601970e-01,-1.652050738593753842e-01,3.525489102618397097e-01
8.647843614399198797e-01,-6.500559529283014837e-02,4.979179458400496139e-01
5.685230192795790449e-01,1.100868432865176050e-01,8.152683383306633669e-01
3.490564230292999559e-01,2.140093794647814907e-01,9.123374370500695330e-01
-1.525815085719953723e-01,3.582870988362289455e-01,9.210587592816280589e-01
-1.618024462785810913e-02,2.992026775658163662e-01,9.540523871471779938e-01
7.125612385938758786e-01,-1.045388649030635836e-03,7.016091421982283416e-01
2.745264343341878577e-02,2.949429912528715447e-01,9.551204030274539347e-01
5.097422904943572641e-01,1.893811028514425232e-01,8.392244009586099507e-01
-5.374031262370290718e-02,3.295008447064833867e-01,9.426246188896301170e-01
2.218978214817821926e-01,3.151890989267211451e-01,9.227227041421494080e-01
-3.769138947624441349e-01,4.153122305204943188e-01,8.279200849810910423e-01
-6.669661963506919866e-01,3.712591964604420869e-01,6.460051872617099677e-01
-7.086899050793248334e-01,3.760891891015004096e-01,5.969217203952569273e-01
-5.497912384693197652e-01,3.870893506197439771e-01,7.401968851185179998e-01
-5.058872937061186237e-01,4.057680717196257558e-01,7.612032041706313645e-01
-6.732133992907158859e-01,4.257694236842697322e-01,6.045693648135040954e-01
-4.533077299398444726e-01,4.193494855937762167e-01,7.865482254185184319e-01
-4.605958791247061201e-01,4.519692117095063244e-01,7.639209826939085124e-01
-5.310171109715720039e-01,4.601183691302777601e-01,7.115559811035943039e-01
